,url_length,n_result,slash_count,dot_count,.edu,.com,.gov,.net,.org,.other,alexa_rank,keyword_in_netloc,keyword_in_path,keyword_in_title,keyword_in_description,labels,urls,titles,descriptions
86,49.0,6.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,9615.0,0.0,1.0,2.0,1.0,0,https://www.rogerebert.com/reviews/furious-7-2015,furious 7 movie review  film summary 2015  roger ebert  wwwrogerebertcom  reviews  furious72015,apr 3 2015    furious 7 is a glorious overcompensation a film so concerned about its rampant machismo that the casual viewer might miss how it tokyodrifts
87,86.0,7.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2423.0,0.0,0.0,0.0,3.0,0,https://www.hollywoodreporter.com/movies/movie-news/how-furious-7-brought-late-845763/,how furious 7 brought the late paul walker back to life  wwwhollywoodreportercom  movies  movienews  howfurious7bro,dec 11 2015    december 11 2015 500am  paul walker vfx  h 2015  30 2013 would have made finishing a movie like furious 7 a daunting task
88,48.0,8.0,4.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,91.0,0.0,0.0,0.0,1.0,1,https://fastandfurious.fandom.com/wiki/Furious_7,furious 7  the fast and the furious wiki  fastandfuriousfandomcom  wiki  furious7,furious 7 stylized as furious seven and alternatively titled fast  furious 7 is a 2015 american action film directed by james wan
89,63.0,9.0,4.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,4154.0,0.0,0.0,1.0,1.0,1,http://www.themoviedb.org/movie/168259-furious-7?language=en-US,furious 7 2015  the movie database tmdb  wwwthemoviedborg  movie  168259furious7,aug 23 2015    this is one of those movies where the french decided on an english name but for some inexplicable reason the original english name was not
90,39.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,12.0,0.0,0.0,0.0,1.0,1,https://en.wikipedia.org/wiki/Frozen_II,frozen ii  wikipedia  enwikipediaorg  wiki  frozenii,frozen ii is a 2019 american computeranimated musical fantasy film produced by walt disney animation studios the 58th entry in the disney animation canon  soundtrack    ecofeminism    into the unknown disney song    chris buck
91,37.0,1.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,1.0,0.0,1,https://www.imdb.com/title/tt4520988/,frozen ii 2019  imdb  wwwimdbcom  title,rating   6810  154325
92,43.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0,https://www.youtube.com/watch?v=Zi4LMpSDccc,frozen 2 official trailer  youtube  wwwyoutubecom  watch,duration   154  posted   jun 11 2019
93,43.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0,https://www.youtube.com/watch?v=bwzLiQZDw2I,frozen 2  official trailer 2  youtube  wwwyoutubecom  watch,duration   222  posted   sep 23 2019
94,43.0,4.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0,https://www.youtube.com/watch?v=eSLe4HuKuK0,frozen 2  official teaser trailer  youtube  wwwyoutubecom  watch,duration   200  posted   feb 13 2019
95,43.0,5.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0,https://www.youtube.com/watch?v=gIOyB9ZXn8s,idina menzel aurora  into the unknown from frozen 2  wwwyoutubecom  watch,duration   330  posted   dec 4 2019
96,42.0,6.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,525.0,0.0,0.0,0.0,0.0,1,https://www.rottentomatoes.com/m/frozen_ii,frozen ii  rotten tomatoes  wwwrottentomatoescom  frozenii,rating   78  334
97,62.0,7.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,9615.0,0.0,1.0,2.0,1.0,0,https://www.rogerebert.com/reviews/frozen-ii-movie-review-2019,frozen ii movie review  film summary 2019  roger ebert  wwwrogerebertcom  reviews  frozeniimoviereview2019,nov 22 2019    frozen ii has an autumnal palette with russet and gold setting the stage for an unexpectedly elegiac tone in the followup to one of disneys
98,34.0,8.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,6897.0,0.0,0.0,0.0,1.0,1,https://movies.disney.com/frozen-2,frozen 2  disney movies  moviesdisneycom  frozen2,frozen 2 pg 1h 44min november 27 2019 actionadventure animation family fantasy musical why was elsa born with magical powers
99,75.0,9.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,6421.0,0.0,1.0,1.0,1.0,0,https://www.indiewire.com/2019/11/frozen-2-review-sequel-disney-1202189123/,frozen 2 review longawaited sequel offers new disney direction  wwwindiewirecom  201911  frozen2reviewsequeldisney12021891,nov 14 2019    frozen 2 review longawaited sequel pushes disney into a charming and surprising new direction  the beloved disney musical digs deeper into
100,53.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,12.0,0.0,0.0,0.0,1.0,1,https://en.wikipedia.org/wiki/Avengers:_Age_of_Ultron,avengers age of ultron  wikipedia  enwikipediaorg  wiki  avengersageofultron,avengers age of ultron is a 2015 american superhero film based on the marvel comics superhero team the avengers produced by marvel studios and distributed  plot    cast    production
101,37.0,1.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,1.0,0.0,1,https://www.imdb.com/title/tt2395427/,avengers age of ultron 2015  imdb  wwwimdbcom  title,rating   7310  798624
102,55.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,525.0,0.0,0.0,0.0,0.0,1,https://www.rottentomatoes.com/m/avengers_age_of_ultron,avengers age of ultron  rotten tomatoes  wwwrottentomatoescom  avengersageofultron,rating   76  375
103,43.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0,https://www.youtube.com/watch?v=tmeOjFno6Do,marvels avengers age of ultron  teaser trailer official  wwwyoutubecom  watch,duration   217  posted   oct 22 2014
104,43.0,4.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0,https://www.youtube.com/watch?v=MZoO8QVMxkk,marvels avengers age of ultron trailer 2  youtube  wwwyoutubecom  watch,duration   141  posted   jan 12 2015
105,43.0,5.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0,https://www.youtube.com/watch?v=zPR-axLmyaY,avengers age of ultron 2015  behind the scenes featurette  wwwyoutubecom  watch,duration   1802  posted   may 16 2021
106,71.0,6.0,4.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,91.0,0.0,0.0,0.0,1.0,1,https://marvelcinematicuniverse.fandom.com/wiki/Avengers:_Age_of_Ultron,avengers age of ultron  marvel cinematic universe wiki  fandom  marvelcinematicuniversefandomcom  wiki  avengersageofultron,avengers age of ultron is a 2015 superhero film based on the marvel comics superhero team of the same name the film is a sequel to the avengers iron man
107,52.0,7.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,9576.0,0.0,0.0,1.0,0.0,1,https://www.marvel.com/movies/avengers-age-of-ultron,avengers age of ultron 2015  cast  characters  marvel  wwwmarvelcom  movies  avengersageofultron,marvel studios presents avengers age of ultron the epic followup to the biggest super hero movie of all time when tony stark tries to jumpstart a dormant
108,62.0,8.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,9615.0,0.0,1.0,2.0,1.0,0,https://www.rogerebert.com/reviews/avengers-age-of-ultron-2015,avengers age of ultron movie review 2015  roger ebert  wwwrogerebertcom  reviews  avengersageofultron2015,apr 28 2015    at one point in avengers age of ultron the hammerswinging superhero thor chris hemsworth tells the android villain ultron james
109,50.0,9.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,10886.0,0.0,0.0,0.0,0.0,1,https://www.boxofficemojo.com/release/rl675644929/,avengers age of ultron  box office mojo  wwwboxofficemojocom  release,avengers age of ultron  when tony stark and bruce banner try to jumpstart a dormant peacekeeping program called ultron things go horribly wrong and its up
110,50.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,12.0,0.0,0.0,0.0,1.0,1,https://en.wikipedia.org/wiki/Black_Panther_(film),black panther film  wikipedia  enwikipediaorg  wiki  blackpantherfilm,black panther is a 2018 american superhero film based on the marvel comics character of the same name produced by marvel studios and distributed by walt  list of accolades received by    joe robert cole    rachel morrison
111,37.0,1.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,1.0,0.0,1,https://www.imdb.com/title/tt1825683/,black panther 2018  imdb  wwwimdbcom  title,rating   7310  685002
112,51.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,525.0,0.0,1.0,1.0,0.0,1,https://www.rottentomatoes.com/m/black_panther_2018,black panther  rotten tomatoes  wwwrottentomatoescom  blackpanther2018,rating   96  525
113,43.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0,https://www.youtube.com/watch?v=xjDjIWPwcPU,marvel studios black panther  official trailer  youtube  wwwyoutubecom  watch,duration   219  posted   oct 16 2017
114,43.0,4.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0,https://www.youtube.com/watch?v=QoTbGtV9Zpk,black panther 2018  youtube  wwwyoutubecom  watch,duration   21432  posted   feb 12 2018
115,68.0,5.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,9576.0,0.0,1.0,2.0,1.0,0,https://www.marvel.com/comics/series/24291/black_panther_2018_-_2021,black panther 2018  2021  comic series  marvel  wwwmarvelcom  comics  series  blackpanther20182021,browse the marvel comic series black panther 2018  2021 check out individual issues and find out how to read them
116,43.0,6.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,9576.0,0.0,0.0,1.0,0.0,1,https://www.marvel.com/movies/black-panther,black panther movie 2018  official trailer cast plot release  wwwmarvelcom  movies  blackpanther,marvel studios black panther follows tchalla who after the death of his father the king of wakanda returns home to the isolated
117,67.0,7.0,4.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,4154.0,0.0,0.0,1.0,1.0,1,http://www.themoviedb.org/movie/284054-black-panther?language=en-US,black panther 2018  the movie database tmdb  wwwthemoviedborg  movie  284054blackpanther,feb 26 2018    king tchalla returns home to the reclusive technologically advanced african nation of wakanda to serve as his countrys new leader
118,67.0,8.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,1.0,0,https://www.britannica.com/topic/Black-Panther-comic-book-character,black panther  creators origin stories characters  film  wwwbritannicacom    comic strips  superheroes,black panther comic strip superhero created for marvel comics by writer stan lee  chadwick boseman as tchallablack panther in black panther 2018
119,31.0,9.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,997.0,0.0,0.0,0.0,0.0,0,https://time.com/black-panther/,how marvels black panther marks a major milestone  time magazine  timecom  blackpanther,black panther is the 18th movie in the marvel cinematic universe a franchise that has made 135 billion at the global box office over the past 10 years 
120,37.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,9.223372036854776e+18,0.0,0.0,1.0,0.0,1,https://www.imdb.com/title/tt1201607/,harry potter and the deathly hallows part 2 2011  imdb  wwwimdbcom  title,rating   8110  809569
121,83.0,1.0,4.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,12.0,0.0,0.0,0.0,1.0,1,https://en.wikipedia.org/wiki/Harry_Potter_and_the_Deathly_Hallows_%E2%80%93_Part_2,harry potter and the deathly hallows  part 2  wikipedia  enwikipediaorg  wiki  harrypotterandthedeathlyhallowspart2,harry potter and the deathly hallows  part 2 is a 2011 fantasy film directed by david yates and distributed by warner bros pictures  it is the second of two  cast    production    distribution    reception
122,43.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0,https://www.youtube.com/watch?v=5NYt1qirBWg,harry potter and the deathly hallows  part 2 trailer 2  youtube  wwwyoutubecom  watch,duration   233  posted   jun 16 2011
123,81.0,3.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,525.0,0.0,1.0,0.0,0.0,1,https://www.rottentomatoes.com/m/harry_potter_and_the_deathly_hallows_part_2_2011,harry potter and the deathly hallows part 2  rotten tomatoes  wwwrottentomatoescom  harrypotterandthedeathlyhallowspart2,rating   96  331
124,70.0,4.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0,https://www.amazon.com/Harry-Potter-Deathly-Hallows-Part/dp/B001UV4XIS,harry potter and the deathly hallows part 2  amazoncom  wwwamazoncom  harrypotterdeathlyhallowspart,rating   49  43944
125,76.0,5.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,1.0,0.0,0,https://www.amazon.com/Potter-Deathly-Hallows-Two-Disc-Special/dp/B00667KMUO,harry potter  deathly hallows part 2 combo 2011  amazoncom  wwwamazoncom  potterdeathlyhallowstwodiscspecial,rating   49  43944
126,80.0,6.0,4.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,91.0,0.0,0.0,0.0,0.0,1,https://harrypotter.fandom.com/wiki/Harry_Potter_and_the_Deathly_Hallows:_Part_2,harry potter and the deathly hallows part 2  harrypotterfandomcom  wiki  harrypotterandthedeathlyhallows,duration   232  posted   nov 7 2017
127,82.0,7.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4154.0,0.0,0.0,1.0,0.0,1,https://www.themoviedb.org/movie/12445-harry-potter-and-the-deathly-hallows-part-2,harry potter and the deathly hallows part 2 2011  the movie   wwwthemoviedborg  movie  12445harrypotterandthedeathlyhallo,sep 6 2019    harry ron and hermione continue their quest to vanquish the evil voldemort once and for all just as things begin to look hopeless for the
128,83.0,8.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,9615.0,0.0,1.0,1.0,1.0,0,https://www.rogerebert.com/reviews/harry-potter-and-the-deathly-hallows-part-2-2011,harry potter and the deathly hallows part 2 movie review 2011  wwwrogerebertcom  reviews  harrypotterandthedeathlyhallowspart,jul 13 2011    harry hermione and ron are grown up now and harry has even grown the facial stubble required of all epic heroes the time has come for him to
129,72.0,9.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3944.0,0.0,0.0,0.0,0.0,0,https://letterboxd.com/film/harry-potter-and-the-deathly-hallows-part-2/,harry potter and the deathly hallows part 2  letterboxd  letterboxdcom  film  harrypotterandthedeathlyhallowspart2,rating   39  356244
130,54.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,12.0,0.0,0.0,0.0,1.0,1,https://en.wikipedia.org/wiki/Star_Wars:_The_Last_Jedi,star wars the last jedi  wikipedia  enwikipediaorg  wiki  starwarsthelastjedi,star wars the last jedi also known as star wars episode viii  the last jedi is a 2017 american epic space opera film written and directed by rian  the last jedi soundtrack    episode 8    viceadmiral holdo
131,37.0,1.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,1.0,0.0,1,https://www.imdb.com/title/tt2527336/,star wars episode viii  the last jedi 2017  imdb  wwwimdbcom  title,rating   6910  593220
132,56.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,525.0,0.0,0.0,0.0,0.0,1,https://www.rottentomatoes.com/m/star_wars_the_last_jedi,star wars the last jedi  rotten tomatoes  wwwrottentomatoescom  starwarsthelastjedi,rating   91  482
133,43.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0,https://www.youtube.com/watch?v=Q0CbN8sfihY,star wars the last jedi trailer official  youtube  wwwyoutubecom  watch,duration   235  posted   oct 9 2017
134,70.0,4.0,4.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,91.0,0.0,0.0,0.0,1.0,1,https://starwars.fandom.com/wiki/Star_Wars:_Episode_VIII_The_Last_Jedi,star wars episode viii the last jedi  wookieepedia  starwarsfandomcom  wiki  starwarsepisodeviiithelastjedi,duration   230  posted   dec 15 2017
135,71.0,5.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2384.0,0.0,0.0,0.0,0.0,0,https://www.metacritic.com/movie/star-wars-episode-viii---the-last-jedi,star wars episode viii  the last jedi reviews  metacritic  wwwmetacriticcom  movie  starwarsepisodeviiithelastjedi,rating   84  56
136,83.0,6.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,13865.0,0.0,0.0,0.0,0.0,0,https://www.commonsensemedia.org/movie-reviews/star-wars-episode-viii-the-last-jedi,star wars episode viii the last jedi movie review  common   wwwcommonsensemediaorg  moviereviews  starwarsepisodeviiithe,rating   40        sandie angulo chen
137,63.0,7.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,9615.0,0.0,1.0,2.0,1.0,0,https://www.rogerebert.com/reviews/star-wars-the-last-jedi-2017,star wars the last jedi movie review 2017  roger ebert  wwwrogerebertcom  reviews  starwarsthelastjedi2017,dec 15 2017    writerdirector rian johnsons star wars the last jedi is a sprawling incident and characterpacked extravaganza that picks up at the end
138,77.0,8.0,4.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,4154.0,0.0,0.0,1.0,1.0,1,http://www.themoviedb.org/movie/181808-star-wars-the-last-jedi?language=en-US,star wars the last jedi 2017  the movie database tmdb  wwwthemoviedborg  movie  181808starwarsthelastjedi,dec 27 2017    rey develops her newly discovered abilities with the guidance of luke skywalker who is unsettled by the strength of her powers
139,85.0,9.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,7027.0,0.0,0.0,1.0,0.0,0,https://www.radiotimes.com/movie-guide/b-kcaq5e/star-wars-episode-viii-the-last-jedi/,star wars episode viii the last jedi 2017  radio times  wwwradiotimescom  movieguide  starwarsepisodeviiithelastjedi,rating   50        alan jones
140,43.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0,https://www.youtube.com/watch?v=vn9mMeWcgoM,jurassic world fallen kingdom  official trailer hd  youtube  wwwyoutubecom  watch,duration   227  posted   dec 7 2017
141,60.0,1.0,4.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,12.0,0.0,0.0,0.0,1.0,1,https://en.wikipedia.org/wiki/Jurassic_World:_Fallen_Kingdom,jurassic world fallen kingdom  wikipedia  enwikipediaorg  wiki  jurassicworldfallenkingdom,jurassic world fallen kingdom is a 2018 american science fiction action film and the sequel to jurassic world 2015 directed by j a bayona it is the
142,37.0,2.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,1.0,0.0,1,https://www.imdb.com/title/tt4881806/,jurassic world fallen kingdom 2018  imdb  wwwimdbcom  title,rating   6210  285762
143,62.0,3.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,525.0,0.0,0.0,0.0,0.0,1,https://www.rottentomatoes.com/m/jurassic_world_fallen_kingdom,jurassic world fallen kingdom  rotten tomatoes  wwwrottentomatoescom  jurassicworldfallenkingdom,rating   47  430
144,74.0,4.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0,https://www.amazon.com/Jurassic-World-Fallen-Kingdom-Blu-ray/dp/B07DQ3ZWYS,jurassic world fallen kingdom bluray  movies  amazon  wwwamazoncom  jurassicworldfallenkingdombluray,rating   47  64230
145,70.0,5.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0,https://www.amazon.com/Jurassic-World-Fallen-Kingdom-DVD/dp/B07DWLMY25,jurassic world fallen kingdom  amazoncom  wwwamazoncom  jurassicworldfallenkingdomdvd,rating   47  63951
146,83.0,6.0,4.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,4154.0,0.0,0.0,1.0,1.0,1,http://www.themoviedb.org/movie/351286-jurassic-world-fallen-kingdom?language=en-US,jurassic world fallen kingdom 2018  the movie database  wwwthemoviedborg  movie  351286jurassicworldfallenkingdom,nov 2 2018    three years after the demise of jurassic world a volcanic eruption threatens the remaining dinosaurs on isla nublar
147,58.0,7.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3944.0,0.0,0.0,0.0,0.0,0,https://letterboxd.com/film/jurassic-world-fallen-kingdom/,jurassic world fallen kingdom  letterboxd  letterboxdcom  film  jurassicworldfallenkingdom,rating   26  189478
148,69.0,8.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,933370.0,0.0,1.0,2.0,1.0,0,http://basementrejects.com/review/jurassic-world-fallen-kingdom-2018/,jurassic world fallen kingdom 2018 review  basementrejects  basementrejectscom  review  jurassicworldfallenkingdom2018,feb 22 2021    a review of the ja bayona fifth entry in the dinosaur actionadventure series jurassic world fallen kingdom 2018 on
149,67.0,9.0,4.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,91.0,0.0,0.0,0.0,3.0,1,https://jurassicpark.fandom.com/wiki/Jurassic_World:_Fallen_Kingdom,jurassic world fallen kingdom  jurassicparkfandomcom  wiki  jurassicworldfallenkingdom,oct 29 2018    jurassic world fallen kingdom was released in the united kingdom on june 7 2018 and later in the united states on june 22 2018 fallen
150,37.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,1.0,0.0,1,https://www.imdb.com/title/tt2294629/,frozen 2013  imdb  wwwimdbcom  title,rating   7410  595226
151,48.0,1.0,4.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,12.0,0.0,1.0,2.0,1.0,1,https://en.wikipedia.org/wiki/Frozen_(2013_film),frozen 2013 film  wikipedia  enwikipediaorg  wiki  frozen2013film,frozen is a 2013 american computeranimated musical fantasy film produced by walt disney animation studios and released by walt disney pictures  frozen ii    hans frozen    olaf frozen    santino fontana
